lamBayizyati \>1\laB
stAvayatas \>2\stu
gadam \>1\gadA
vAnyA \vAna\vAnya
pratIkzAByas \>4\pratIkza
agAs \<1>1\aga
takzaRam \>1\takzan
kleSayati \>1\kliS
hastI \hasta\hastin
leKayanti \leKayat\liK
vAryAs \vAri\vArya
ezate \>1\iz
mfje \>1\mfjA\mfja
code \coda\cud
vepayatAm \>2\vip
vacatas \>2\>3
garhatas \>2\>4
ruvanti \>5\ruvat
kzamO \kzamA\kzama
utkaRWayanti \>6\utkaRWayat
BAvikAByAm \BAvaka\BAvika
rugByAm \ruc\ruj
ApIs \>1\Api
mArjayizyati \>1\mfj
sPurizyanti \>7\sPurizyat
marda \=\mfd
AdyABis \>3\Adya
tfpyatas \>2\>5
meDAsu \>2\meDa
sAdayaDve \sad\svad
BaYjayizyati \>1\>8
parA \=\para
vastrIyizyate \>1\vastra
suzuvatur \>7\sU
BAtI \>1\BAti
asi \=\>1
SfNgiRam \>1\SfNgin
ramati \>1\>3
kfzyA \kfzi\kfzya
gaNgAn \>1\gaNga
INKayate \>1\>5
Sakzyanti \>6\Sakzyat
jihryati \hrI\jihrIat
sanizyati \>1\>6
stozyatas \>2\stu
Pullate \>1\>3
yAtanAyAs \>3\yAtana
tamasas \>1\>2
sapatnIkEs \>3\sapatnIka
drArayatAm \>2\druh
sAdyeya \sad\svad
akzayA \>2\akzan
kazwAyizyanti \kazwAyizyat\kazwa
jAyE \ja\jan
vApyeDvam \>7\vap
jihrIta \<2>2\hf
rasanasya \>3\rasanA
eDayati \>1\>5
durgAya \>2\durga
pitsatAm \>2\pad
manasO \>1\manasA
saMsTAt \>1\saMsTa
dekzyanti \dekzyat\diS
lihate \>1\>3
AkarRayati \>1\>4
AruRO \AruRa\AruRi
poTayate \>1\puT
boDatAm \>2\buD
vIye \>2\vA\vyA
SiSikzur \<2>2\Sak
ujjayinyos \>3\ujjayinI
klAmyati \>1\klam
GUrRanti \>4\GUrRat
asUyizyanti \asUya\asUyizyat
veSayatAm \>2\viS
nftyate \>1\>4
suzupte \suzupta\suzupti
sKalAni \>3\sKala
surucI \>1\suruci
pAcikam \pAcaka\pAcikA
sravatAm \>2\sru
BikzO \BikzA\Bikzu
mUrCayizyanti \>9\mUrCayizyat
kArikAByAm \>4\kAraka
arDayatAm \>2\fD
gayezu \gayA\gaya
janO \jana\jani
vAsayitAsTa \>7\vas
vartayatas \>2\vft
boDayate \>1\buD
vAsayaTas \>5\vas
gArayati \>1\gF
navatI \navata\navati
aYjasI \>1\aYjasa
ASayat \=\aS
kzepAyizyanti \kzepAyizyat\kzepa
tirayanti \tiras\tirayat
sKalayizyanti \>9\sKalayizyat
lelAyizyate \>1\>7
GokzyAmi \Guz\guh
yAtyAm \>3\yAtya
BaYjayanti \>6\BaYjayat
aNgulO \aNgula\aNguli
karyos \kara\kari
sevAsu \>2\seva
sarizyanti \sarizyat\sf
vArtAyAm \vArttA\vArtta
didikzanti \diS\didikzat
KAya \Ka\Kan
jihmAyati \>1\jihma
suzuvur \>5\sU
DAnO \DAnA\DAna
udIcyas \>1\udIcI\udac
Darzanti \Darzat\Dfz
bimbayos \>3\bimbA
mahasi \>1\>3
Dukzye \>2\Dukzya
paSyAni \>4\paSya
KyAte \>1\KyAta\KyAti
BUzizyatas \>2\>7
utkayatas \>2\>5
ABAsam \>1\>2
roDayizyanti \roDayizyat\ruD
iqA \=\iqa
BaktA \Baj\Bakta
saveyam \sU\su
venyAs \vena\venya
gfDyanti \>5\gfDyat
sarasam \>1\>2
svede \sveda\svid
ASye \ASya\aS
meTikABis \>3\>5
ajan \<1\ajat
setAsvas \sA\si
amApyanta \<1>6\mI
rAmayate \>1\ram
mandayizyanti \>9\mandayizyat
cAtayizyati \>1\cat
sArzwyAs \sArzwi\sArzwya
strIkayos \>3\>5
icCanti \icCat\iz
aSvasyati \>1\>5
vAsayizyati \>1\>7\vas
jIvike \jIvaka\jIvikA
vAce \>1\vAcA
cezwizyatas \>2\>7
AjAnAm \AjAna\Aja
agAlayas \gF\gal
aMSO \aMSa\aMSu
yuDi \=\>1
majjizyati \>1\>6
SAli \=\SAlin
GAtyAm \GAta\GAti\GAtya
jozayatas \>2\juz
rodizyati \>1\rud
kzIrasyizyati \>1\>8
tamasO \>1\tamasa
pratipadayos \>3\>4
vitfzRAyAm \>3\vitfzRa
surata \=\>3
SakunInAm \Sakuna\Sakuni
kusumayati \>1\>4
yaMsyatas \>2\yam
catuzpadas \>1\>2
jIyantAm \ji\jyA
dAkzyas \>1\dAkza\dAkzi
kunTizyatas \>2\>7
devyeta \>4\dIv\deva
majjatas \>2\>4
tAtI \tAta\tAti
gavezye \>2\gavezya
lopsyate \>1\lup
karzizyati \>1\kfz
tarpye \tarpya\tfp
kruYcatas \>2\>4
jayAni \jaya\ji
maDvasyizyatas \>2\maDu
ganDiByAm \>4\ganDin
adAsye \<1>3\das
adevyAmahi \<1>6\dIv\deva
pratizeDayizyanti \>8\pratizeDayizyat
sAdayatAm \>2\sad\svad
dAtrA \dAtf\dAtra
kulyeByas \kulyA\kulya
manyas \>1\manyA
agadyati \>1\agada
nftyatAm \>2\>5
jigamizatas \<2>6\>2
roDayizyatas \>2\ruD
DarAyE \>2\Dara
SizyAs \SAs\Sizya
nASayate \>1\naS
kutsAni \>2\>3\kutsa
tApayatAm \>2\tap
vadAni \>3\vada
lopas \>1\lopA
arhitA \>3\arhita
SApayizyati \>1\Sap
CAdye \CAdya\Cad
SrAmayatAm \>2\Sram
adevyata \<1>4\dIv\deva
niSO \>1\niSA
roha \=\ruh
nahuzI \nahus\nahuza
janayatas \>2\>6
klAmayanti \klAmayat\klam
kavIyatas \>2\kavi
Srayati \>1\Sri
vAsanena \vAsanA\vAsana
nenikzye \nenikzya\nij
vAhikAm \vAhaka\vAhika
nandinI \>1\>2
SrotrA \Srotf\Srotra
izayitAsmi \>7\>8
tejayizyate \>1\tij
kupyanti \>5\kupyat
vahizyanti \>7\vahizyat
viSramBI \viSramBa\viSramBin
metAsi \mI\mi
yati \=\>1
Sakunyos \Sakuna\Sakuni
pAdayanti \pAdayat\pad
gOryas \gOrI\gOra
jfmBe \>1\jfmBa
corye \corya\cur
Kaqayati \>1\>4
nodayati \>1\nud
utkaRWe \>1\utkaRWa
jYApayate \>1\>6
drArayati \>1\druh
nAgarikAs \nAgaraka\nAgarika
payasyitA \>4\payasyita
pfRIyAtam \>7\pF
sUdye \>2\sUdya
BAsAm \>2\BAsa
devayAni \>4\>5\dIv\devaya
BArati \BAratI\BArata
kledizyanti \kledizyat\klid
sIyeTe \sA\si
klIbAyitA \klIbAyita\klIba
cyavati \>1\cyu
suvas \>3\sU
sahasA \>1\sahasa
ganDinas \>2\>3
Ade \Ada\Adi
modayatas \>2\mud
piprIzatas \<2>5\>2
SAlAt \>1\SAla
vAtas \>1\>2\>3
vAliByas \>4\vAlin
udya \und\vad
piYjarayitA \>4\piYjarayita
Atye \Atya\at
rurukzyanti \ruh\rurukzyat
sahAs \saha\sahas
vfYjanti \vfYjat\vfj
nirapekzARAm \nirapekza\sApekza
vijizyate \>1\>6
krIqizyanti \>7\krIqizyat
vinASI \vinASa\vinASin
kftI \>1\kfti\kftin
vivikzyeyAtAm \viS\vic
udyAvahe \und\vad
valayizyate \>1\>8
bADitAras \>6\bADitf
rodate \>1\rud
Sezayizyate \>1\Siz
kaluzAyizyatas \>2\kaluza
garjanti \>4\garjat
KaRqI \KaRqa\KaRqin
Sozayizyate \>1\Suz
arIRi \ari\arin
Bftam \>1\>2
vana \=\>1
vivikzitAsvas \viS\vic
pratIkze \pratIkzA\pratIkza
vaSizu \>2\vaSin
suviDe \suviDa\suviDi
pUrayizyatas \>2\pF
kroDayizyanti \kroDayizyat\kruD
sorizyanti \sorizyat\sur
GrAsyanti \>6\GrAsyat
varatas \>2\>3\vf
lavizyate \>1\lU
asUyaTAs \<1>5\su
gAlayAmahE \gF\gal
vade \>1\vada
agAlayat \gF\gal
varti \=\vartin
pratipadAs \>2\pratipada
varjayizyate \>1\vfj
kzundate \>1\kzud
Sozayizyati \>1\Suz
pipaWizitA \<2>5\pipaWizita
cezwe \>1\cezwa
vinAqIke \>2\vinAqIkA
buButsanti \buButsat\buD
svErI \svEra\svErin
Dokzyanti \Dokzyat\duh
aBijYAByAm \>4\aBijYa
puRyaBAji \>1\puRyaBAjin
gaRikayA \gaRaka\gaRikA
pacati \>1\>3
GUrRatAm \>2\>4
Garzati \>1\Gfz
nenikzyanti \nenikzyat\nij
gATABis \>3\gATa
snehizyati \>1\snih
nartayizyate \>1\nft
SIyate \Sad\SyA
gopAm \>1\gopa
Kaqayizyanti \>8\Kaqayizyat
vfRanti \>5\vfRat
karzati \>1\kfz
jAnakIzu \>2\jAnaka
deSikAByAm \deSaka\deSika
kAryO \kAra\kArya
mEtri \=\mEtrI\mEtra
BAyAs \>3\Ba
vartikena \vartikA\vartika
sanAByA \sanABi\sanABya
prezyati \>1\prI
saranti \sarat\sf
meDAyAs \>3\meDa
kevalI \kevala\kevalin
vartanyE \vartana\vartani
izayAmahe \>6\>7
zaRRavate \zaRRavata\zaRRavati
durgas \>1\durgA
lipsye \laB\lipsya
Srayate \>1\Sri
Dekzyati \>1\dih
zazwIs \zazwa\zazwi
dAmyatAm \>2\dam
catati \>1\>3
diSam \>2\diSA
sUtikAm \>1\sUtaka
fcCatas \>2\>6
ninIzyati \<2>5\>1
pozayatAm \>2\puz
AdyA \=\Adi\Adya
SikzyeyAtAm \>7\Sak
jIvikAyE \>2\jIvaka
yiyAsyati \<2>5\>1
vAdayizyanti \vAdayizyat\vad
kvaRate \>1\>3
sPuwanti \>4\sPuwat
saKyA \saKi\saKya
srozyatas \>2\sru
milatas \>2\>4
pratIkzEs \pratIkzA\pratIkza
aSIyAvahi \Sad\SyA
medayati \>1\mid
maryayA \>2\maryA
rAtIs \>2\rAti
SAlAnAm \>3\SAla
kubjikam \kubjaka\kubjikA
ramBAByas \>4\ramBa
SAlAByas \>4\SAla
Sapanti \>4\Sapat
jyotatas \>2\jyut
savizyaTa \sU\su
juhUzI \juhUvas\juhuvas
izayate \>1\>4\>5
vraScayizyate \>1\>8
kutsayatAm \>2\>6
SIyeTAs \Sad\SyA
kuYcanti \kuYcat\kuc
SAyye \SAyya\SI
mADyamikAsu \mADyamaka\mADyamika
cikIrzA \=\>1
kalpe \kalpa\kxp
kAlayati \>1\kal
asAdyAmahi \sad\svad
nindizyatas \>2\>7
loWayE \luRW\luW
kftyAs \kfti\kftya
caYce \>1\caYca
vapizyatas \>2\>7
udABis \uda\udan
vezwum \viS\viz
jYApayatAm \>2\>7
praBezu \praBA\praBa
hrAdayatAm \>2\>6
tvarayati \>1\>5
garDayizyati \>1\gfD
oza \=\uz
savizyate \>1\sU\su
vApayeva \>6\vap
pratyayI \pratyaya\pratyayin
upacArI \upacAra\upacArin
SarIzyati \>1\SF
prARe \>1\prARa
paTAnAm \paTa\paTin
jarizyanti \jF\jarizyat
svana \=\>1
bimbena \bimbA\bimba
jIvikAByas \>4\jIvaka
karRayatAm \>2\>5
varRayitA \>4\varRayita
grAhyAs \grAha\grAhya
mOYjInAm \>3\mOYja
GAtinI \>1\>2
DAvizyatas \>2\>7
cikIrzos \>2\cikIrzu
hAryAm \hAra\hArya
AruRe \AruRa\AruRi
kfzyAs \kfzi\kfzya
yakzyatas \>2\yaj
kuRqayizyatas \>2\>9
PenAyizyanti \PenAyizyat\Pena
samAni \>2\samAna\sama
rAsyatas \>2\>6
saNGAwe \saNGAwa\saNGAwi
lilazizyati \<2>6\>1
pramadEs \pramadA\pramada
duDukzati \>1\duh
rucyA \ruci\rucya
vArttAyAs \>3\vArtta
Iyemahi \<6\yA
leKayizyatas \>2\liK
ahAsi \<1>2\has
akAsye \<1>2\kas
avApayan \<1>5\vap
karuRAByAm \>4\karuRa
maRqayate \>1\>5
suKAyAs \>3\suKa
kvaTitA \>3\kvaTita
SasyAvahE \>6\SaMs
KAditas \>1\>3
raMhati \>1\>3
jvara \=\>1
sahAya \=\saha
udAyAs \udAya\uda\udan
kalApI \kalApa\kalApin
ahIyaTAs \hA\hi
codayizyanti \codayizyat\cud
Bartsizyate \>1\>6
arTayizyati \>1\>8
rIyate \rA\ri
kaRqUyizyanti \kaRqUyizyat\kaRqu
Kaqayizyatas \>2\>8
vaSAs \>1\vaSa
daridrAti \<4>2\daridrAat
sPalizyatas \>2\>7
vivikzya \viS\vic
sItAt \>1\sIta
gardatAm \>2\>4
banDizyate \>1\>6
luRWayatas \>2\>6
ramatas \>2\>3\>4
kIrtye \>2\kIrtya
krame \>1\krama
vApayitAsvas \>10\vap
BraMSayatAm \>2\>6
glEzyati \>1\>5
jakzyAs \>3\jakzya
mUzizyatas \>2\>7
pawapawAyatas \>2\>5
Gozanti \Gozat\Guz
vaSiBis \>3\vaSin
DarARAm \>3\Dara
ahas \<1\ahan
vaqavayos \>3\vaqavA
uqulomAn \Oquloma\uquloma
coryE \cora\cur
citye \>2\citya
lasizyanti \>7\lasizyat
laNGye \>2\laNGya
vivikzyAmahe \viS\vic
lakzaRezu \lakzaRA\lakzaRa
Sotsyanti \Sotsyat\SuD
svetsyatas \>2\svid
uzyaDve \>5\vas
gavyO \gava\gavya\gavyu
mUzikARAm \mUzaka\mUzika
mADyamikAm \mADyamaka\mADyamika
apatyam \<1>3\>1
vaYcizyatas \>2\>7
vfzARAm \vfza\vfzan
nutam \>1\>3
mIyete \>4\mA\mi
vidiSA \=\>1
amIyaDvam \<1>6\mA\mi
klIbayA \>2\klIbaya
yAyajyAti \<2>4\yAyajyAat
durgasya \>3\durgA
kAzWayA \>2\kAzWA
vastrIyizyanti \vastrIyizyat\vastra
pUlayizyate \>1\>7
vivikzyasva \viS\vic
kariBis \>3\karin
sAdayete \sad\svad
rodayanti \rodayat\rud
jYapayatAm \>2\jYA
hApayizyanti \>10\hApayizyat
tvarye \>2\tvarya
jakzizyanti \>7\jakzizyat
kalpanEs \kalpanA\kalpana
pakzyanti \pac\pakzyat
yamyas \>1\yama
kOSalyas \>1\kOSala
skandayate \>1\>5
vedanAByas \>4\vedana
utkaRWayizyati \>1\>8
tarjizyati \>1\>6
lazatAm \>2\>4
DarzitA \Darzita\Dfz
hrepayati \>1\hrI
nATizyati \>1\>6
tApayanti \tApayat\tap
gardye \>2\gardya
ScotayatAm \>2\Scut
jayati \>1\ji
kevali \kevala\kevalin
devyO \deva\devya
niSAm \>1\>2
jAnakIm \>1\jAnaka
fDyanti \>5\fDyat
sPowatas \>2\>3\sPuw
kukzim \=\>1
SamIkAs \>3\SamIka
gavezayatAm \>2\>6
cillI \cilla\cilli
ramBeRa \ramBA\ramBa
ajApayatam \jap\ji
Bakza \=\>1
KaRqe \>1\KaRqa
piRqayatas \>2\>5
arcayizyate \>1\fc
sAdyaDve \sad\svad
garvayatas \>2\>5
mEtryA \mEtrI\mEtra\mEtri
yuyukzyatAm \>2\yuj
vaqavAn \>1\vaqava
rakzAyAs \>3\rakza
nASI \nASa\nASin
madayizRU \mAdayitnu\madayitnu
vitfzRena \vitfzRA\vitfzRa
taNkzyanti \taNkzyat\taYc
yAcizyatas \>2\>7
dehayati \>1\dih
BuktO \Bukta\Bukti
yanti \<4\yat
kramayatAm \>2\>6
lAzayatAm \>2\laz
pavitrI \pavitf\pavitra\pavitrin
jigIzyatAm \>2\>8
viDyatAm \>2\vyaD
kapardI \kaparda\kapardin
trowayate \>1\truw
candAni \>3\canda
lAlasya \>3\lAlA
DarmAyAs \Darma\Darman
samanAs \samana\samanas
kzAmayizyanti \kzAmayizyat\kzam
boDati \>1\buD
aktO \akta\aktu
avizyatas \>2\>7
BUsvargAyizyanti \BUsvargAyizyat\BUsvarga
biBrati \Bf\biBfat
vastrIyatAm \>2\vastra
pArayes \pF\pf
suBUtO \suBUta\suBUti
prajYAnAm \>3\prajYa
sampAdam \>1\sampad
BAsizyate \>1\>6
rajatI \>1\rajata
praBAt \>1\praBa
pAkyAs \pAka\pAkya
kASitA \>3\kASita
KAditArO \>5\KAditf
Druva \=\>2
svedayate \>1\svid
SoBanti \SoBat\SuB
sfte \sfta\sfti
rasayizyanti \>8\rasayizyat
sUtikAyAm \>3\sUtaka
hanam \>1\>2
boDinas \>2\>3
kaRqayanti \>6\kaRqayat
cUzatas \>2\>4
akAsyaTAs \<1>5\kas
marzayizyanti \marzayizyat\mfz
cAtayate \>1\cat
dfSI \>1\dfSa\dfSi
EqQvam \IS\Ikz\Iq
AdinI \>1\>2
vacAni \>3\vaca
arcitA \arcita\fc
drAtA \>1\>2
ruqByAm \ruh\ruz
dArayati \>1\dF
pavizyatas \>2\pU
gopAyizyati \>1\>7
saMsTAByas \>4\saMsTa
romO \roma\roman
adAm \<1>1\>2\ada
saMsTAyE \>2\saMsTa
rasanEs \rasanA\rasana
BrAmayanti \BrAmayat\Bram
kavO \kava\kavi
poTayizyati \>1\puT
SaMsI \SaMsa\SaMsin
dApayizyanti \>10\dApayizyat
nande \nanda\nandi
SfNgArI \SfNgAra\SfNgArin
ucyati \>1\>4
Bajyante \>5\BaYj
drAGatas \>2\>4
danturayati \>1\>4
kalAya \>2\kala
saptatyA \saptata\saptati
titikzye \tij\titikzya
kledizyati \>1\klid
gAlayizyate \>1\gF\gal
suKam \>1\suKA
Socayati \>1\Suc
kzuDyanti \>5\kzuDyat
hIyatAm \hA\hi
IrARAm \IrARa\Ira
savAma \sU\su
vindatAm \>2\vid
ISasya \>3\ISA
utkaRWatAm \>2\>4
banDye \>2\banDya
supadyAs \>3\supadya
udA \=\uda\udan
Apa \=\>1
Cfdye \>2\Cfdya
duzyantas \>1\duzyat
pUjye \>2\pUjya
mahimAByAm \>4\mahiman
kizkinDAt \>1\kizkinDa
vApayante \>7\vap
uttarAsu \>2\uttara
vitfzRam \>1\vitfzRA
pezyati \>1\pi
Sizyase \>4\SAs
mfgayos \>3\mfgA\mfgayu
pramadAyizyatas \>2\>8
tardizyati \>1\tfd
mArjati \>1\mfj
upamAyAm \>3\upama
vartanyAs \vartana\vartani
paTikAs \paTika\paTin
dASe \>1\dASa
upalena \upalA\upala
ABAs \=\>1\ABa
udIci \udIcI\udac
mantrayanti \>5\mantrayat
puzpyizyati \>1\puzpa
cawizyatas \>2\>7
Sakyate \>1\>4
ramayizyatas \>2\>9
apUyAmahi \<1>5\<1>6
vasO \vasA\vasu
eDayanti \>6\eDayat
kuwwanInAm \>3\kuwwana
mAtrAyE \>2\mAtra
pUjayizyanti \>9\pUjayizyat
starIzyanti \stF\starIzyat
tantrayizyate \>1\>7
hvalizyati \>1\>6
visArI \visAra\visArin
SlaTa \=\>1
aruRyos \aruRa\aruRi
jApyeta \jap\ji
arcayate \>1\fc
rocayati \>1\ruc
muKarayitA \>4\muKarayita
smArye \smArya\smf
kuRqizyanti \>7\kuRqizyat
hiMsitA \>3\hiMsita
lakzaRayos \>3\lakzaRA
kAzayizyate \>1\kaz
rohanti \rohat\ruh
cakAstam \>1\>3
jihmAyizyanti \jihmAyizyat\jihma
rakzasya \>3\rakzA
AsAyE \Asa\Asan
rocayizyate \>1\ruc
AsyatAm \>5\as
mlecCizyanti \>7\mlecCizyat
papruzyas \papfvas\paprivas
pUlezyanti \pUla\pUlezyat
manyO \manyA\manya\manyu
aDIyaDvam \<1>6\DA\DyA
pAtri \pAtf\pAtra
puzpyitA \puzpa\puzpyita
sTAni \sTAnin\sTa
aMSayatas \>2\>5
gAyatas \>2\>5
Bezyanti \BI\Bezyat
udAyE \uda\udan
narmadEs \narmadA\narmada
papruzIBis \papfvas\paprivas
kAlikAya \>2\kAlika
pAvayizyate \>1\pU
sezyanti \sezyat\si
sAdayizyAvas \sad\svad
pratiBABis \>3\pratiBa
ArADanayA \>2\ArADanA
meTatas \>2\miT
meDAt \>1\meDa
DyAtam \>1\>3
piparti \pF\pf
pArayizyante \pF\pf
muktezu \muktA\mukta
kuRqyas \>1\kuRqa
kArEs \kArA\kAra
zoqaSi \zoqaSa\zoqaSin
Socayizyanti \Socayizyat\Suc
dAsye \>3\dAsya\das
manuzyO \manuza\manuzya
karRI \=\karRa\karRin
SilABis \>3\Sila
araRyAs \araRi\araRya
vicCedI \vicCeda\vicCedin
krApayati \>1\krI
lakzaRAya \>2\lakzaRa
karzatAm \>2\kfz
dASatAm \>2\>4
mukulayizyati \>1\>7
vimalena \vimalA\vimala
snuhyatAm \>2\>5
mApayitAsi \>8\mI
lajjitA \>3\lajjita
vApayate \>1\>6\vap
GAwayatas \>2\Gaw
vaSizyati \>1\>6
candrikAByAm \>4\candraka
janyAm \jana\jani\janya
dASayizyanti \>9\dASayizyat
cikrIzye \<2>3\cikrIzya
sAdyasva \sad\svad
saKIyizyate \>1\saKi
uzasyitA \>4\uzasyita
avamam \<1>2\>1
AstikyAm \Astika\Astikya
cayayizyatas \>2\ci
plozizyatas \>2\pluz
ezati \>1\iz
mimyiva \>5\mI
SApayizyanti \SApayizyat\Sap
kanyena \kanyA\kanya
sAhayizyatas \>2\sah
CadinI \>1\>2
ujjayinyO \>2\ujjayinI
puzkarAyizyati \>1\puzkara
maryas \>1\maryA
vfdByAm \vfD\vft
vakzyAvahe \<6>1\>6
putrakAmyatas \>2\putrakAma
kvATayizyanti \kvATayizyat\kvaT
jamye \>2\jamya
aSAs \<1\<1>1
rizyate \>1\>4
maDvasyitA \maDu\maDvasyita
piRqikam \>1\piRqaka
rAjayizyanti \>9\rAjayizyat
GAtini \>1\>2
sajjayizyati \>1\saYj
nawizyanti \>7\nawizyat
stana \=\>1
SikzayatAm \>2\>6
vadizyati \>1\>6
gOri \gOrI\gOra
roDayati \>1\ruD
lamBayizyanti \laB\lamBayizyat
pUyatas \>2\>3\>4
nUtanayizyate \>1\>7
SarO \Sara\Saru
mUrCatas \>2\>4
avet \>2\vI\vid
recayizyate \>1\ric
dudrUzyE \dru\dudruvas
kekayA \kekA\kekaya
mEtrIByas \>4\mEtra
kuwwanyE \kuwwanI\kuwwana
saraRyAm \saraRa\saraRi
kftinA \>1\>2
prajYAn \>1\prajYa
tarIzyatas \>2\tF
pAtye \pAtya\pat
vApayitAsmas \>10\vap
tsarizyatas \>2\>7
marSayizyanti \marSayizyat\mfS
puzpyizyanti \puzpa\puzpyizyat
hvarizyati \>1\hvf
hezyati \>1\hi
sozyase \sU\su
yApayanti \>7\yApayat
gadati \>1\>3
pAnti \>3\pAt
ujJizyanti \>7\ujJizyat
asfjas \<1>2\>2
vAryE \vAri\vf
trowayatAm \>2\truw
Bartsayanti \>6\Bartsayat
vArtAsu \vArttA\vArtta
mAtryO \mAtf\mAtra
DitsyatAm \>2\DA
SuSrUzyatAm \>2\Sru
gATAt \>1\gATa
syandayatAm \>2\>6
BO \BA\BU\Ba\Bu
BakzyeTe \>4\Baj
gumPanti \>4\gumPat
vIyaDvam \>6\vA\vyA
BAsayizyate \>1\>8
majjA \majjan\majjas
sevAn \>1\seva
uttare \uttarA\uttara
gAhitAras \>6\gAhitf
SapAni \>3\Sapa
ApInAm \>3\Api
upahastayizyate \>1\>7
rARyA \rARA\rARya
EzayaDvam \iz\iza
loWizyate \>1\luW
vaqabEs \vaqaba\vaqava
Avayan \Avayat\av
surAsu \>2\sura
mApyemahi \>7\mI
kzIrasyizyanti \>9\kzIrasyizyat
vama \=\>1
SilAyE \>2\Sila
Kedayizyate \>1\Kid
EyAmahi \<1>4\<6
peSyAs \peSI\peSya
kAryA \kAra\kArya
vahAm \>2\vaha
tamasI \>1\tamasa
dalizyati \>1\>6
satvan \=\satvat
BrAjye \>2\BrAjya
lApayatAm \>2\lap
vAhikAByas \vAhaka\vAhika
CAyAnAm \>3\CAya
pratizWAt \>1\pratizWa
Cardaye \Cardi\Cfd
sarasO \>1\sarasa
vArttayos \>3\vArttA
rizyatas \>2\>5
mohayanti \mohayat\muh
yadfcCasya \>3\yadfcCA
pratizWEs \pratizWA\pratizWa
candrikAByas \>4\candraka
mIlayizyati \>1\>8
jayantIzu \jayanta\jayat
kOsalyeByas \kOsalyA\kOsalya
gopAyitA \>4\gopAyita
vidiSe \>1\vidiSA
vAcikAyAm \vAcaka\vAcika
vApayantu \>7\vap
syandizyatas \>2\>7
tarkO \tarka\tarku
vAsanAni \>2\vAsana
runDati \>1\ruD
tapasi \>1\>3
siDyatas \>2\>3\>5
hetum \>1\hi
garDayanti \garDayat\gfD
Uhe \>1\Uha\vah
kzetAsTa \kzI\kzi
zaRRavatyAm \zaRRavata\zaRRavati
natsyatas \>2\nah
rozI \>1\roza
kzuDyatas \>2\>5
manuzi \>2\manuza
mfzAyizyanti \>8\mfzAyizyat
hadati \>1\>3
udyeyATAm \und\vad
jApayemahi \jap\ji
jYapayanti \jYA\jYapayat
ajIyaDvam \ji\jyA
loWayitAsTa \luRW\luW
tarjayate \>1\>5
AsitA \>3\Asita
gArgyAs \gArga\gArgya
BAratyAs \BAratI\BArata
jApayaTa \jap\ji
aMSayanti \>5\aMSayat
vfRvatAm \>2\>6
mApayatas \>2\>7\mI
majjAyAm \majjan\majjas
lazyati \>1\>4
snAte \>1\snAta
krApayatAm \>2\krI
CuryAs \CurI\Curya
manuzO \>2\manuza
kzetAras \kzI\kzi
hvalizyanti \>7\hvalizyat
madayizRUs \mAdayitnu\madayitnu
luYcizyati \>1\>6
aNKayanti \>5\aNKayat
patI \pata\pati
kzamA \=\kzama
SreyAMsO \SreyAMsa\Sreyas
SAline \>1\>2
jAye \jAyA\jan
ruci \=\>1
bADayizyatas \>2\>9
hIyetAm \hA\hi
rasAm \>1\rasa
recye \recya\ric
pArayetAm \pF\pf
prasidDO \prasidDa\prasidDi
jAnyA \jAni\jAnya
cakra \=\kf
pAdayatAm \>2\pad
durgeRa \durgA\durga
kusIdI \kusIda\kusIdin
DvaMsati \>1\>3
DArayatas \>2\>3\Df
laGayizyati \>1\>7
ranDye \raD\ranDya
asAt \<1>1\asan
SapaTas \>1\>4
vaqabAyAm \vaqaba\vaqavA
rohayanti \rohayat\ruh
sUtikAnAm \>3\sUtaka
CarditA \Cardita\Cfd
aYjanti \>4\aYjat
daMSizyanti \>7\daMSizyat
indizyatas \>2\>7
Bizajyati \>1\>4
hvAyayizyatas \>2\hU
BuYjApayati \>1\Buj
jarayos \>3\jarA
Gawayizyate \>1\>8
jagDe \jagDa\jagDi
piRqikAnAm \piRqaka\piRqika
yAsu \ya\yad
pallavayatAm \>2\>5
upalezu \upalA\upala
puruzAyizyanti \puruzAyizyat\puruza
AkarRayanti \>5\AkarRayat
Kedayizyanti \Kedayizyat\Kid
stamBayatAm \>2\>6
pfti \>1\pftanA
tirye \tiras\tirya
yAtAm \>2\>3\i\yAta
sapanti \>4\sapat
vAYCatas \>2\>4
vijYAyAs \>3\vijYa
pAcikAm \>1\pAcaka
devyeTAs \>5\dIv\deva
caritA \>3\carita
mApayizyanti \>10\mApayizyat\mI
sArayate \>1\sf
vfzayA \>2\vfzan
fdDe \fdDa\fdDi
kartrIyizyatas \>2\kartf
kalpayatas \>2\kxp
topizyati \>1\tup
rAByas \>4\rE
rahayanti \>6\rahayat
SamIkO \>2\SamIka
GAtaye \GAti\han
paRqam \>1\paRqA
hrepayatAm \>2\hrI
jvalAni \>3\jvala
Enma \i\in
ruzAyAs \>4\ruza
caranti \>4\carat
sezyate \>1\si
gadgadyatas \>2\gadgada
aBajyanta \<1>5\BaYj
priyam \=\>1
mumUrzanti \mf\mumUrzat
SiTilAyizyanti \SiTilAyizyat\SiTila
vittO \vitta\vitti
suratam \>1\>4
vivikzaTas \viS\vic
Cadati \>1\>3
yazwAras \yaj\yazwf
sfjanti \>4\sfjat
marzayanti \marzayat\mfz
pavitryA \pavitf\pavitrya
vAsayeta \>4\vas
dfMhati \>1\dfh
Avayatas \>2\av
snAvayati \>1\snu
